2009-2010 School Year Immunization Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCDTS,Facility,RCDT,School,Enrollment,TotalNC,UnduplCount,NCPE,Excluded,PolioProt,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal
340491160260006,Round Lake Senior High School,34049116026,0006,1911,47,34,13,47,1904,0,0,7,0,1911,1860,34,1,7,9,1911,1903,0,0,7,1,1911,1904,0,0,7,0,1911,1904,0,0,7,0,1911,1904,0,0,7,0,1911,0,0,0,0,0,0,0,0,0,0,0,0
46069004Y100000,Routt Catholic High School,46069004Y10,0000,131,0,0,0,0,131,0,0,0,0,131,131,0,0,0,0,131,131,0,0,0,0,131,131,0,0,0,0,131,131,0,0,0,0,131,131,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0
150162990252962,Rowe Elementary Sch,15016299025,2962,149,32,27,5,0,137,12,0,0,0,149,136,13,0,0,0,149,124,25,0,0,0,149,136,13,0,0,0,149,136,13,0,0,0,149,1,0,0,0,0,1,1,0,0,0,0,1,136,13,0,0,0,149
410570010261001,Roxana Junior High School,41057001026,1001,447,13,4,9,8,447,0,0,0,0,447,446,1,0,0,0,447,442,2,3,0,0,447,447,0,0,0,0,447,447,0,0,0,0,447,445,0,2,0,0,447,0,0,0,0,0,0,277,2,0,0,0,279
410570010260001,Roxana Sr High School,41057001026,0001,622,21,13,8,12,618,2,2,0,0,622,609,13,0,0,0,622,618,2,2,0,0,622,620,2,0,0,0,622,620,2,0,0,0,622,618,2,2,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0
190220930042004,Roy De Shane Elementary School,19022093004,2004,342,12,12,0,12,329,12,0,1,0,342,329,12,0,1,0,342,328,12,1,1,0,342,328,12,1,1,0,342,328,12,1,1,0,342,131,0,0,1,12,144,84,12,0,1,0,97,328,12,1,1,0,342
140160830022004,Roy Elem School,14016083002,2004,595,1,1,0,0,594,1,0,0,0,595,593,1,0,0,1,595,594,1,0,0,0,595,594,1,0,0,0,595,594,1,0,0,0,595,99,0,0,0,0,99,0,0,0,0,0,0,594,1,0,0,0,595
14016925Z010000,Roycemore School,14016925Z01,0000,244,0,0,0,0,243,0,1,0,0,244,243,0,1,0,0,244,243,0,1,0,0,244,243,0,1,0,0,244,243,0,1,0,0,244,173,0,0,0,0,173,22,0,0,0,0,22,134,0,1,0,0,135
150162990253735,Rudolph Elem Learning Center,15016299025,3735,112,5,4,1,0,110,2,0,0,0,112,108,3,1,0,0,112,109,2,1,0,0,112,109,2,1,0,0,112,109,2,1,0,0,112,39,0,1,0,0,40,40,0,0,0,0,40,109,3,0,0,0,112
150162990252428,Ruggles Elem School,15016299025,2428,445,97,59,38,0,414,31,0,0,0,445,410,35,0,0,0,445,410,35,0,0,0,445,418,27,0,0,0,445,418,27,0,0,0,445,211,15,0,0,0,226,39,1,0,0,0,40,360,35,0,0,0,395
150162990252867,Ruiz Elem School,15016299025,2867,960,92,40,52,0,945,15,0,0,0,960,939,21,0,0,0,960,948,12,0,0,0,960,954,6,0,0,0,960,954,6,0,0,0,960,455,10,0,0,0,465,77,1,0,0,0,78,850,7,0,0,0,857
140160590042018,Rupley Elem School,14016059004,2018,447,0,0,0,0,446,0,0,0,1,447,445,0,0,0,2,447,447,0,0,0,0,447,447,0,0,0,0,447,447,0,0,0,0,447,62,0,0,0,0,62,1,0,0,0,0,1,447,0,0,0,0,447
100680120262006,Russell Elem School,10068012026,2006,187,1,1,0,0,186,1,0,0,0,187,186,1,0,0,0,187,186,1,0,0,0,187,186,1,0,0,0,187,186,1,0,0,0,187,100,1,0,0,0,101,0,0,0,0,0,0,186,1,0,0,0,187
170200180262003,Ruth M Schneider Elem School,17020018026,2003,294,4,0,4,4,292,0,1,0,1,294,293,0,1,0,0,294,292,0,1,0,1,294,292,0,1,0,1,294,292,0,1,0,1,294,61,0,0,0,0,61,61,0,0,0,0,61,294,0,0,0,0,294
350502300042001,Rutland Elem School,35050230004,2001,78,0,0,0,0,78,0,0,0,0,78,78,0,0,0,0,78,78,0,0,0,0,78,78,0,0,0,0,78,78,0,0,0,0,78,41,0,0,0,0,41,0,0,0,0,0,0,66,0,0,0,0,66
140160740022003,Rutledge Hall Elem School,14016074002,2003,407,0,0,0,0,407,0,0,0,0,407,407,0,0,0,0,407,407,0,0,0,0,407,407,0,0,0,0,407,407,0,0,0,0,407,150,0,0,0,0,150,0,0,0,0,0,0,407,0,0,0,0,407
150162990252429,Ryder Elem Math & Sci Spec School,15016299025,2429,330,63,40,23,0,309,21,0,0,0,330,300,29,0,0,1,330,306,24,0,0,0,330,312,18,0,0,0,330,312,18,0,0,0,330,182,17,1,0,0,200,33,10,0,0,0,43,270,19,0,0,0,289
150162990252432,Ryerson Elem School,15016299025,2432,505,149,91,58,3,476,29,0,0,0,505,461,44,0,0,0,505,462,43,0,0,0,505,483,22,0,0,0,505,483,22,0,0,0,505,230,22,0,1,0,253,62,4,0,0,0,66,428,32,0,0,0,460
140160950021001,S E Gross  Middle School,14016095002,1001,370,10,4,6,0,367,3,0,0,0,370,366,4,0,0,0,370,366,4,0,0,0,370,368,2,0,0,0,370,368,2,0,0,0,370,365,3,0,2,0,370,29,2,0,0,0,31,272,3,0,0,0,275
53090063P003105,S Side Catholic Child Care Ctr,53090063P00,3105,19,0,0,0,0,19,0,0,0,0,19,19,0,0,0,0,19,19,0,0,0,0,19,19,0,0,0,0,19,19,0,0,0,0,19,19,0,0,0,0,19,19,0,0,0,0,19,18,0,1,0,0,19
150162990252828,Sabin Elem Magnet School,15016299025,2828,597,138,64,74,2,564,33,0,0,0,597,556,41,0,0,0,597,550,47,0,0,0,597,568,29,0,0,0,597,568,29,0,0,0,597,255,3,0,0,0,258,0,0,0,0,0,0,507,35,0,0,0,542
10011001X100000,Sacred Heart,10011001X10,0000,160,0,0,0,0,158,0,0,2,0,160,158,0,0,2,0,160,158,0,0,2,0,160,158,0,0,2,0,160,158,0,0,2,0,160,94,0,0,1,0,95,28,0,0,0,0,28,140,0,0,2,0,142
19022052X100000,Sacred Heart,19022052X10,0000,251,0,0,0,0,236,0,3,10,2,251,240,0,2,7,2,251,234,0,3,12,2,251,233,0,3,13,2,251,233,0,3,13,2,251,117,0,0,6,2,125,22,0,0,0,0,22,215,0,0,8,2,225
03025003X100000,Sacred Heart School,03025003X10,0000,221,0,0,0,0,220,0,0,1,0,221,220,0,0,1,0,221,219,0,0,1,1,221,219,0,0,1,1,221,219,0,0,1,1,221,123,0,0,0,0,123,62,0,0,0,0,62,209,0,0,1,1,211
14016500X100000,Sacred Heart School,14016500X10,0000,129,0,0,0,0,129,0,0,0,0,129,129,0,0,0,0,129,129,0,0,0,0,129,129,0,0,0,0,129,129,0,0,0,0,129,63,0,0,0,0,63,12,0,0,0,0,12,113,0,0,0,0,113
14016526X100000,Sacred Heart School,14016526X10,0000,306,0,0,0,0,291,0,0,0,15,306,291,0,0,0,15,306,291,0,0,0,15,306,291,0,0,0,15,306,291,0,0,0,15,306,121,0,0,0,11,132,20,0,0,0,1,21,263,0,0,0,14,277
14016535X100000,Sacred Heart School,14016535X10,0000,153,0,0,0,0,153,0,0,0,0,153,153,0,0,0,0,153,153,0,0,0,0,153,153,0,0,0,0,153,153,0,0,0,0,153,68,0,0,0,0,68,6,0,0,0,0,6,141,0,0,0,0,141
51084011Y100000,Sacred Heart/Griffin High School,51084011Y10,0000,791,0,0,0,0,790,0,1,0,0,791,790,0,1,0,0,791,790,0,1,0,0,791,790,0,1,0,0,791,790,0,1,0,0,791,790,0,1,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0
150162990253780,Safe Schools Alternative HS,15016299025,3780,410,147,116,31,1,403,7,0,0,0,410,291,114,4,0,1,410,401,9,0,0,0,410,403,7,0,0,0,410,403,7,0,0,0,410,396,11,3,0,0,410,0,0,0,0,0,0,22,0,0,0,0,22
14016230X050000,Sager Solomon Schechter Day Sch,14016230X05,0000,277,0,0,0,0,273,0,0,1,3,277,274,0,0,1,2,277,276,0,0,1,0,277,276,0,0,1,0,277,276,0,0,1,0,277,49,0,0,0,0,49,0,0,0,0,0,0,276,0,0,1,0,277
150162990252706,Salazar Elem Bilingual Center,15016299025,2706,422,56,32,24,0,412,10,0,0,0,422,405,17,0,0,0,422,405,16,1,0,0,422,412,10,0,0,0,422,412,10,0,0,0,422,167,11,0,0,0,178,38,5,0,0,0,43,383,11,0,0,0,394
130586000160001,Salem Community High School,13058600016,0001,824,0,0,0,0,821,0,1,2,0,824,821,0,1,2,0,824,821,0,1,2,0,824,821,0,1,2,0,824,821,0,1,2,0,824,821,0,1,2,0,824,0,0,0,0,0,0,0,0,0,0,0,0
46069005X060000,Salem Lutheran,46069005X06,0000,117,3,3,0,0,114,2,0,1,0,117,114,2,0,1,0,117,114,2,0,1,0,117,114,2,0,1,0,117,114,2,0,1,0,117,65,1,0,1,0,67,46,1,0,1,0,48,112,2,0,1,0,115
17053028Y140000,Salem Ranch Jr & Sr High Sch,17053028Y14,0000,20,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,0,0,2,0,0,0,0,2
20097005P003101,Saline PreK Head Start,20097005P00,3101,34,0,0,0,0,34,0,0,0,0,34,34,0,0,0,0,34,34,0,0,0,0,34,34,0,0,0,0,34,34,0,0,0,0,34,34,0,0,0,0,34,34,0,0,0,0,34,34,0,0,0,0,34
140160590042019,Salt Creek Elem School,14016059004,2019,422,0,0,0,0,414,0,1,2,5,422,415,0,1,2,4,422,414,0,1,2,5,422,417,0,1,2,2,422,417,0,1,2,2,422,72,0,0,0,0,72,0,0,0,0,0,0,416,0,1,2,3,422
190220480022001,Salt Creek Elem School,19022048002,2001,121,1,1,0,0,119,1,0,0,1,121,120,0,0,0,1,121,120,0,0,0,1,121,120,0,0,0,1,121,120,0,0,0,1,121,23,0,0,0,0,23,23,0,0,0,0,23,121,0,0,0,0,121
310451010221002,Sam Rotolo Middle Sch of Batavia,31045101022,1002,1519,0,0,0,0,1506,0,4,9,0,1519,1506,0,4,9,0,1519,1506,0,4,9,0,1519,1506,0,4,9,0,1519,1506,0,4,9,0,1519,1506,0,4,9,0,1519,0,0,0,0,0,0,1004,0,4,6,0,1014
14016067X100000,San Miguel Sch-Gary Comer Campus,14016067X10,0000,98,0,0,0,6,92,0,0,0,6,98,92,0,0,0,6,98,92,0,0,0,6,98,92,0,0,0,6,98,92,0,0,0,6,98,92,0,0,0,6,98,0,0,0,0,0,0,68,0,0,0,6,74
14016970X100000,San Miguel/Back-of-the-Yards,14016970X10,0000,75,0,0,0,0,75,0,0,0,0,75,75,0,0,0,0,75,75,0,0,0,0,75,75,0,0,0,0,75,75,0,0,0,0,75,75,0,0,0,0,75,0,0,0,0,0,0,48,0,0,0,0,48
140161520022007,Sandburg Elem School,14016152002,2007,221,7,0,7,0,210,0,0,0,11,221,211,0,0,0,10,221,211,0,0,0,10,221,211,0,0,0,10,221,211,0,0,0,10,221,79,0,0,0,3,82,0,0,0,0,0,0,215,0,0,0,6,221
510841860252033,Sandburg Elem School,51084186025,2033,293,0,0,0,0,293,0,0,0,0,293,292,0,0,0,1,293,293,0,0,0,0,293,293,0,0,0,0,293,293,0,0,0,0,293,49,0,0,0,0,49,0,0,0,0,0,0,293,0,0,0,0,293
190222050261012,Sandburg Middle  School,19022205026,1012,732,5,2,3,0,723,1,4,2,2,732,728,0,1,2,1,732,720,2,6,2,2,732,725,0,4,2,1,732,725,0,4,2,1,732,722,0,5,2,3,732,0,0,0,0,0,0,486,0,4,4,0,494
14016888X010000,Sanders Academy of Excellence,14016888X01,0000,21,1,1,0,1,17,1,0,0,3,21,16,1,0,2,2,21,16,2,0,2,1,21,17,3,0,0,1,21,17,3,0,0,1,21,8,2,0,0,1,11,6,2,0,0,0,8,17,3,0,0,1,21
130585010262002,Sandoval Elem School,13058501026,2002,315,3,1,2,0,314,1,0,0,0,315,314,1,0,0,0,315,313,1,1,0,0,315,313,1,1,0,0,315,313,1,1,0,0,315,133,0,0,0,0,133,49,0,0,0,0,49,315,0,0,0,0,315
150162990252914,Sandoval Elem School,15016299025,2914,1182,161,152,9,0,1086,96,0,0,0,1182,1085,97,0,0,0,1182,1072,110,0,0,0,1182,1086,96,0,0,0,1182,1086,96,0,0,0,1182,183,66,0,0,0,249,22,45,0,0,0,67,1080,102,0,0,0,1182
130585010261002,Sandoval Jr High School,13058501026,1002,83,1,1,0,1,83,0,0,0,0,83,82,1,0,0,0,83,83,0,0,0,0,83,83,0,0,0,0,83,83,0,0,0,0,83,83,0,0,0,0,83,0,0,0,0,0,0,49,0,0,0,0,49
130585010260001,Sandoval Sr High School,13058501026,0001,155,0,0,0,0,155,0,0,0,0,155,155,0,0,0,0,155,155,0,0,0,0,155,155,0,0,0,0,155,155,0,0,0,0,155,155,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0
140161720022001,Sandridge Elem School,14016172002,2001,443,36,18,18,20,439,4,0,0,0,443,433,9,0,1,0,443,430,11,0,1,1,443,430,11,1,0,1,443,430,11,1,0,1,443,200,5,1,0,0,206,6,1,0,0,0,7,378,4,0,0,0,382
160194300260001,Sandwich Community High School,16019430026,0001,776,5,0,5,0,773,0,0,3,0,776,772,0,2,2,0,776,773,0,0,3,0,776,774,0,0,2,0,776,774,0,0,2,0,776,772,0,1,3,0,776,0,0,0,0,0,0,0,0,0,0,0,0
160194300261001,Sandwich Middle School,16019430026,1001,574,1,0,1,0,574,0,0,0,0,574,570,0,0,0,4,574,572,0,1,0,1,574,572,0,1,0,1,574,572,0,1,0,1,574,573,0,0,0,1,574,0,0,0,0,0,0,370,0,0,0,0,370
090100030262004,Sangamon Elem School,09010003026,2004,376,0,0,0,0,375,0,0,1,0,376,375,0,0,1,0,376,375,0,0,1,0,376,375,0,0,1,0,376,375,0,0,1,0,376,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,1,0,376
390550090260001,Sangamon Valley High School,39055009026,0001,231,0,0,0,0,228,0,0,1,2,231,228,0,0,1,2,231,228,0,0,1,2,231,228,0,0,1,2,231,228,0,0,1,2,231,228,0,0,1,2,231,0,0,0,0,0,0,0,0,0,0,0,0
390550090261001,Sangamon Valley Middle School,39055009026,1001,178,0,0,0,0,178,0,0,0,0,178,178,0,0,0,0,178,178,0,0,0,0,178,178,0,0,0,0,178,178,0,0,0,0,178,178,0,0,0,0,178,0,0,0,0,0,0,116,0,0,0,0,116
14016521X100000,Santa Lucia,14016521X10,0000,156,0,0,0,0,156,0,0,0,0,156,156,0,0,0,0,156,156,0,0,0,0,156,156,0,0,0,0,156,156,0,0,0,0,156,94,0,0,0,0,94,26,0,0,0,0,26,138,0,0,0,0,138
34049035X100000,Santa Maria Del Popolo,34049035X10,0000,158,0,0,0,0,158,0,0,0,0,158,157,0,0,0,1,158,158,0,0,0,0,158,158,0,0,0,0,158,158,0,0,0,0,158,74,0,0,0,0,74,0,0,0,0,0,0,128,0,0,0,1,129
170640870253001,Sarah A Raymond Sch of Early Educ,17064087025,3001,215,24,12,12,12,203,12,0,0,0,215,203,12,0,0,0,215,215,0,0,0,0,215,215,0,0,0,0,215,215,0,0,0,0,215,215,0,0,0,0,215,203,12,0,0,0,215,215,0,0,0,0,215
340490950262006,Sarah Adams Elementary School,34049095026,2006,445,1,1,0,1,438,1,2,4,0,445,437,1,3,4,0,445,437,1,3,4,0,445,441,1,0,3,0,445,441,1,0,3,0,445,78,0,0,1,0,79,1,0,0,0,0,1,439,1,0,5,0,445
24032060C042001,Saratoga Elem School,24032060C04,2001,759,0,0,0,0,751,0,0,5,3,759,751,0,0,5,3,759,748,0,2,6,3,759,748,0,2,6,3,759,748,0,2,6,3,759,327,0,2,1,0,330,8,0,0,0,0,8,659,0,0,7,3,669
560990860052024,Sator Sanchez Elem School,56099086005,2024,1017,21,17,4,0,1007,10,0,0,0,1017,1007,10,0,0,0,1017,1006,11,0,0,0,1017,1012,5,0,0,0,1017,1012,5,0,0,0,1017,185,6,0,0,0,191,66,0,0,0,0,66,1012,5,0,0,0,1017
150162990252829,Saucedo Elem Scholastic Academy,15016299025,2829,1305,137,38,99,0,1293,12,0,0,0,1305,1279,26,0,0,0,1305,1295,10,0,0,0,1305,1295,10,0,0,0,1305,1295,10,0,0,0,1305,594,4,2,0,0,600,103,1,0,0,0,104,1155,19,0,0,0,1174
150162990252434,Sauganash Elem School,15016299025,2434,532,17,12,5,0,525,6,0,1,0,532,523,8,0,1,0,532,525,7,0,0,0,532,525,7,0,0,0,532,525,7,0,0,0,532,212,1,0,0,0,213,0,0,0,0,0,0,484,6,0,1,0,491
140161620022008,Sauk Elem School,14016162002,2008,438,0,0,0,8,438,0,0,0,0,438,438,0,0,0,0,438,438,0,0,0,0,438,438,0,0,0,0,438,438,0,0,0,0,438,308,0,0,0,1,309,0,0,0,0,0,0,438,0,0,0,0,438
140161940022005,Saukview Elem School,14016194002,2005,338,12,12,0,9,326,9,0,0,3,338,324,11,0,0,3,338,328,8,0,0,2,338,331,7,0,0,0,338,331,7,0,0,0,338,79,3,0,0,1,83,36,1,0,0,0,37,331,7,0,0,0,338
170534380042001,Saunemin Elem School,17053438004,2001,134,0,0,0,0,132,0,0,0,2,134,132,0,0,0,2,134,132,0,0,0,2,134,132,0,0,0,2,134,132,0,0,0,2,134,71,0,0,0,1,72,19,0,0,0,1,20,124,0,0,0,0,124
150162990252435,Sawyer Elem School,15016299025,2435,2080,78,42,36,7,2074,5,1,0,0,2080,2061,17,1,0,1,2080,2070,9,1,0,0,2080,2076,3,1,0,0,2080,2076,4,0,0,0,2080,916,10,1,3,0,930,1,0,0,0,0,1,1829,18,1,0,0,1848
150162990252436,Sayre Elem Language Academy,15016299025,2436,625,34,18,16,0,617,5,0,0,3,625,614,7,0,0,4,625,618,6,0,0,1,625,623,2,0,0,0,625,623,2,0,0,0,625,292,1,0,0,2,295,40,0,0,0,0,40,567,8,0,0,0,575
080432110262001,Scales Mound Elem School,08043211026,2001,127,8,8,0,0,124,3,0,0,0,127,124,3,0,0,0,127,124,3,0,0,0,127,124,3,0,0,0,127,124,3,0,0,0,127,48,3,0,0,0,51,34,3,0,0,0,37,119,8,0,0,0,127
080432110260002,Scales Mound High School,08043211026,0002,76,1,1,0,0,75,1,0,0,0,76,75,1,0,0,0,76,74,1,1,0,0,76,74,1,1,0,0,76,74,1,1,0,0,76,75,1,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
080432110261001,Scales Mound Jr High School,08043211026,1001,47,4,3,1,0,47,0,0,0,0,47,47,0,0,0,0,47,47,0,0,0,0,47,47,0,0,0,0,47,47,0,0,0,0,47,47,0,0,0,0,47,0,0,0,0,0,0,30,3,0,0,0,33
150162990252438,Scammon Elem School,15016299025,2438,1067,49,31,18,0,1060,7,0,0,0,1067,1054,13,0,0,0,1067,1054,13,0,0,0,1067,1063,4,0,0,0,1067,1063,4,0,0,0,1067,498,5,0,0,0,503,40,0,0,0,0,40,937,6,0,0,0,943
140161450022003,Scarlet Oak Elem School,14016145002,2003,289,0,0,0,0,288,0,1,0,0,289,288,0,1,0,0,289,288,0,1,0,0,289,288,0,1,0,0,289,288,0,1,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,288,0,1,0,0,289
190220450022011,Schafer Elem School,19022045002,2011,534,1,1,0,1,528,1,1,4,0,534,528,1,1,3,1,534,529,1,1,3,0,534,529,1,0,4,0,534,529,1,0,4,0,534,184,0,0,1,0,185,99,0,0,0,0,99,529,1,0,4,0,534
14016479Z200000,Schaumburg Christian School,14016479Z20,0000,1226,119,106,13,0,1141,69,1,15,0,1226,1177,33,1,15,0,1226,1143,67,1,15,0,1226,1178,32,1,15,0,1226,1178,32,1,15,0,1226,572,56,0,8,0,636,266,38,0,2,0,306,1033,44,1,14,0,1092
140162110170004,Schaumburg High School,14016211017,0004,2473,0,0,0,0,2464,0,3,2,4,2473,2461,0,4,3,5,2473,2470,0,1,2,0,2473,2470,0,1,2,0,2473,2470,0,1,2,0,2473,2463,0,3,6,1,2473,0,0,0,0,0,0,0,0,0,0,0,0
190222020262004,Schiesher Elem School,19022202026,2004,429,1,0,1,1,424,0,0,4,1,429,424,0,0,4,1,429,425,0,0,3,1,429,426,0,0,3,0,429,426,0,0,3,0,429,107,0,0,1,0,108,0,0,0,0,0,0,426,0,0,3,0,429
130581350022008,Schiller Elem School,13058135002,2008,205,2,0,2,0,205,0,0,0,0,205,205,0,0,0,0,205,205,0,0,0,0,205,205,0,0,0,0,205,205,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,205
54092009Y100000,Schlarman High School,54092009Y10,0000,180,13,8,5,0,175,4,0,1,0,180,175,4,0,1,0,180,178,0,1,1,0,180,178,0,1,1,0,180,178,0,1,1,0,180,176,3,0,1,0,180,0,0,0,0,0,0,0,0,0,0,0,0
150162990252442,Schmid Elem School,15016299025,2442,222,28,19,9,0,215,7,0,0,0,222,209,13,0,0,0,222,211,10,0,0,1,222,216,6,0,0,0,222,216,6,0,0,0,222,116,3,0,0,0,119,40,0,0,0,0,40,196,6,0,0,0,202
150162990252443,Schneider Elem School,15016299025,2443,114,10,3,7,0,111,2,1,0,0,114,110,3,1,0,0,114,110,2,2,0,0,114,112,1,1,0,0,114,112,1,1,0,0,114,40,0,0,0,0,40,0,0,0,0,0,0,105,2,1,0,0,108
310451290222014,Schneider Elem School,31045129022,2014,511,0,0,0,0,508,0,0,3,0,511,508,0,0,3,0,511,508,0,0,3,0,511,510,0,0,1,0,511,510,0,0,1,0,511,74,0,0,0,0,74,0,0,0,0,0,0,510,0,0,1,0,511
140161330023001,School Dist 133 Annex,14016133002,3001,43,3,1,2,3,43,0,0,0,0,43,43,0,0,0,0,43,43,0,0,0,0,43,43,0,0,0,0,43,43,0,0,0,0,43,42,1,0,0,0,43,43,0,0,0,0,43,42,1,0,0,0,43
150162990250806,School of Leadership High School,15016299025,0806,331,151,105,46,0,327,4,0,0,0,331,226,104,1,0,0,331,328,3,0,0,0,331,329,2,0,0,0,331,329,2,0,0,0,331,319,6,6,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0
150162990250835,School of Social Justice HS,15016299025,0835,353,40,23,17,0,352,1,0,0,0,353,330,22,1,0,0,353,352,1,0,0,0,353,352,1,0,0,0,353,352,1,0,0,0,353,350,2,1,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0
34049026X100000,School of St Mary,34049026X10,0000,563,8,8,0,0,533,6,0,2,22,563,533,6,0,2,22,563,533,6,0,2,22,563,533,6,0,2,22,563,533,6,0,2,22,563,288,2,0,2,6,298,76,0,0,0,4,80,473,6,0,2,27,508
150162990250805,School of Technology High School,15016299025,0805,333,94,68,26,1,329,4,0,0,0,333,263,67,2,0,1,333,329,4,0,0,0,333,329,4,0,0,0,333,329,4,0,0,0,333,317,13,2,1,0,333,0,0,0,0,0,0,0,0,0,0,0,0
150162990250804,School of the Arts High School,15016299025,0804,374,64,44,20,0,372,2,0,0,0,374,325,43,0,0,6,374,372,2,0,0,0,374,373,1,0,0,0,374,373,1,0,0,0,374,369,3,2,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0
150162990252444,Schubert Elem School,15016299025,2444,1147,3,3,0,11,1147,0,0,0,0,1147,1144,1,0,0,2,1147,1145,1,1,0,0,1147,1147,0,0,0,0,1147,1147,0,0,0,0,1147,277,0,0,0,0,277,118,0,0,0,0,118,1147,0,0,0,0,1147
150162990250036,Schurz High School,15016299025,0036,2162,135,89,46,4,2133,22,2,0,5,2162,2073,76,7,0,6,2162,2134,28,0,0,0,2162,2144,18,0,0,0,2162,2144,18,0,0,0,2162,2108,41,8,0,5,2162,0,0,0,0,0,0,0,0,0,0,0,0
14016275X010000,Science Academy of Chicago,14016275X01,0000,92,0,0,0,0,83,0,0,0,9,92,83,0,0,0,9,92,83,0,0,0,9,92,83,0,0,0,9,92,83,0,0,0,9,92,27,0,0,0,4,31,0,0,0,0,0,0,76,0,0,0,9,85
500820190262006,Scott Elem School,50082019026,2006,787,16,10,6,11,776,7,2,1,1,787,776,5,3,2,1,787,777,8,0,2,0,787,783,2,0,2,0,787,783,2,0,2,0,787,200,2,7,0,1,210,104,1,0,0,1,106,784,2,0,1,0,787
140160830022002,Scott Elementary School,14016083002,2002,538,0,0,0,0,537,0,0,0,1,538,537,0,0,0,1,538,538,0,0,0,0,538,538,0,0,0,0,538,538,0,0,0,0,538,94,0,0,0,0,94,26,0,0,0,0,26,538,0,0,0,0,538
190222030262014,Scott Elementary School,19022203026,2014,444,0,0,0,0,442,0,0,2,0,444,440,0,0,2,2,444,441,0,0,2,1,444,442,0,0,2,0,444,442,0,0,2,0,444,81,0,0,1,0,82,0,0,0,0,0,0,440,0,0,4,0,444
190222040261006,Scullen Middle School,19022204026,1006,1136,0,0,0,0,1131,0,1,3,1,1136,1128,0,1,3,4,1136,1133,0,1,2,0,1136,1133,0,1,2,0,1136,1133,0,1,2,0,1136,1133,0,1,2,0,1136,0,0,0,0,0,0,688,0,1,1,0,690
130580100042003,Selmaville Elem School,13058010004,2003,223,4,4,0,0,218,3,0,2,0,223,218,3,0,2,0,223,218,3,0,2,0,223,218,3,0,2,0,223,218,3,0,2,0,223,100,0,0,1,0,101,0,0,0,0,0,0,190,1,0,2,0,193
350501700041001,Seneca Elem School South Campus,35050170004,1001,248,1,0,1,1,243,0,0,5,0,248,243,0,0,5,0,248,243,0,0,5,0,248,243,0,0,5,0,248,243,0,0,5,0,248,243,0,0,5,0,248,0,0,0,0,0,0,177,0,0,5,0,182
350501700042001,Seneca Grade School North Campus,35050170004,2001,301,1,1,0,2,292,0,0,9,0,301,291,1,0,9,0,301,290,0,0,10,1,301,290,0,0,10,1,301,290,0,0,10,1,301,38,0,0,0,0,38,38,0,0,0,0,38,294,0,0,7,0,301
350501600170001,Seneca High School,35050160017,0001,479,1,1,0,0,475,0,0,4,0,479,472,1,1,5,0,479,475,0,0,4,0,479,475,0,0,4,0,479,475,0,0,4,0,479,475,0,0,4,0,479,0,0,0,0,0,0,0,0,0,0,0,0
150162990250814,Senn Achievement Academy HS,15016299025,0814,95,7,6,1,1,93,2,0,0,0,95,90,5,0,0,0,95,94,1,0,0,0,95,94,1,0,0,0,95,94,1,0,0,0,95,93,1,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0
150162990250037,Senn High School,15016299025,0037,1064,120,82,38,8,1021,22,13,0,8,1064,964,63,26,0,11,1064,1033,28,2,0,1,1064,1043,21,0,0,0,1064,1044,20,0,0,0,1064,1004,32,21,0,7,1064,0,0,0,0,0,0,0,0,0,0,0,0
350500020262003,Serena Elem School,35050002026,2003,223,2,1,1,1,222,0,1,0,0,223,222,0,1,0,0,223,221,1,1,0,0,223,221,1,1,0,0,223,221,1,1,0,0,223,111,0,0,0,0,111,0,0,0,0,0,0,194,1,0,0,0,195
